player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
25396,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,2,0.3276018972,0,30,56,421,2,0,0,891,48,20,4.879453754,0,0,55.9,85.9,15,0.1025641026,0.2552277284,0.02231520223,0.3580283366,0.09957426679,0.05555555556,0.09132420091,0.0862745098,0.07756491117,0.09077052455,0.7710622711,0.05422911327
25396,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,40,0,0,0,121,10,1,0.610650056,0,0,4,7,3,0.04651162791,0.09649122807,0.03289473684,0.1469604243,0.04956629492,0,0.0243902439,0.02040816327,0.02478314746,0.03965303594,0.3100775194,0.02375458124
25399,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,737,6,2,2,38,39.70535607,0,22,26,145,0,2,2,3,142,5,5.90825639,0,0,116.2,138.2,16,0.04961832061,0.0006933210076,0.09759450172,0.07498213772,0.04380664653,0,0.03355704698,0.03048780488,0.02190332326,0.03504531722,0.2767175573,0.1234810579
25399,2011,REG,0,2,0,0,0,0,0,0,0,29,0,0,0.7496611362,0,0,285,1204,12,3,2,63,8.973113159,0,28,41,212,1,0,0,7,216,8,4.755254479,0,0,215.6,243.6,15,0.08559498956,0.001608086377,0.1520056298,0.1296789534,0.06334030475,0.06666666667,0.05405405405,0.05521472393,0.06500348571,0.06400557713,0.4425887265,0.2158847197
25399,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,1590,11,4,2,69,12.37459627,0,23,30,196,1,1,0,3,199,11,4.440708674,0,0,246.6,269.6,16,0.07407407407,0.0007381889764,0.1565696302,0.1117016623,0.06060606061,0.03703703704,0.07189542484,0.06666666667,0.04882154882,0.05589225589,0.4839506173,0.2033703966
25399,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1257,12,3,1,68,6.517315682,0,36,44,316,2,1,0,52,284,12,9.476476123,0,0,239.3,275.3,16,0.1047619048,0.01301627034,0.1872116018,0.1675558734,0.09007981756,0.07407407407,0.075,0.07486631016,0.08207694582,0.08687866886,0.7523809524,0.2122721525
25399,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,1306,13,1,0,65,11.1551693,0,37,48,367,4,2,2,14,404,16,4.45068041,0,0,265.3,302.3,16,0.1057268722,0.003768506057,0.2147793727,0.1555755035,0.1050973654,0.2,0.1,0.1111111111,0.1525486827,0.1240778923,0.8083700441,0.2229219515
25399,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,417,3,0,0,29,12.82158159,1,13,21,80,0,0,0,3,87,5,12.62410555,0,0,69.7,82.7,7,0.09677419355,0.001594048884,0.1288888889,0.1464365294,0.04944375773,0,0.07042253521,0.06329113924,0.02472187886,0.03955500618,0.3686635945,0.1469386305
25399,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,891,7,1,1,44,15.56021662,0,20,31,151,0,0,0,15,164,6,3.171154056,0,0,144.2,164.2,15,0.06090373281,0.003462603878,0.106286455,0.09412568232,0.04379350348,0,0.03726708075,0.03278688525,0.02189675174,0.03503480278,0.2966601179,0.1367512826
25399,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,376,3,0,0,20,3.099081227,0,15,20,84,0,0,0,6,90,6,1.410541849,0,0,64,79,6,0.08583690987,0.004225352113,0.09036144578,0.1253750831,0.04711160965,0,0.07317073171,0.06741573034,0.02355580482,0.03768928772,0.3605150215,0.1457241939
25399,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,1,0,0,2,5.022980611,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.4,1,0,0,0,0,0,0,0,0,0,0,0,0.09779442364
25409,2012,REG,112,197,1141,2,8,21,123,1,0,1620,477,48,76.62354845,0,0.2212915977,19,66,0,0,0,2,3.290402273,0,0,1,0,0,0,0,1,0,0,1.572292866,0,0,44.24,44.24,10,0.003861003861,0.0004791566842,0,0.006174831139,0,0,0,0,0,0,0,0.08313289236
25410,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0.4648892032,0,72,133,1162,15,1,0,1763,361,55,63.76148904,0,0,206.6,278.6,16,0.28,0.4525154004,0.2403462051,0.7820123203,0.3643775478,0.5555555556,0.3293413174,0.3608247423,0.4599665517,0.4026131494,2.446315789,0.2124836023
25410,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0.961450323,0,81,141,1159,5,1,0,1643,344,57,26.7068982,0,0,147.1,228.1,16,0.282,0.390725327,0.2471264368,0.7355802616,0.3524939173,0.3846153846,0.3496932515,0.3522727273,0.3685546509,0.3589182107,2.318,0.2150628877
25410,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,114,801,3,1,1,1433,237,43,10.22647022,0,0,96.1,155.1,13,0.2814814815,0.4209753231,0.2119856887,0.7590024807,0.3092664093,0.375,0.3282442748,0.3309352518,0.3421332046,0.3224131274,1.977777778,0.1789753058
25410,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,103,673,5,0,0,954,195,39,25.46439996,0,0,97.3,154.3,15,0.1996124031,0.2814159292,0.1076753175,0.524551348,0.2002380244,0.2173913043,0.2321428571,0.2303664921,0.2088146644,0.2036686804,1.304263566,0.1194420362
25410,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,95,754,0,2,0,871,228,42,35.63336107,0,0,75.4,135.4,15,0.2074235808,0.3426435877,0.1258972943,0.5852502414,0.2337259764,0,0.2427745665,0.219895288,0.1168629882,0.1869807812,1.64628821,0.1122961833
25410,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,53,0,0,0,182,14,3,3.457278981,0,0,5.3,10.3,7,0.05394190871,0.09391124871,0.01776649746,0.156041862,0.03521594684,0,0.04054054054,0.03529411765,0.01760797342,0.02817275748,0.2199170124,0.01907407407
25414,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,1,0.4792404698,0,44,66,638,5,0,0,953,130,27,19.0228749,0,0,95.2,139.2,16,0.09984871407,0.1894255615,0.06313744536,0.3013135203,0.1376186368,0.1515151515,0.1144067797,0.1189591078,0.1445668941,0.1403979397,0.965204236,0.08827222342
25414,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,1,0.3049526101,0,40,60,620,6,0,0,930,104,29,29.61335923,0,0,99.8,139.8,15,0.0963081862,0.1964097149,0.04587560653,0.3015900512,0.1207870641,0.1428571429,0.1102661597,0.1147540984,0.1318221035,0.1252010798,0.9951845907,0.07631754212
25414,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1.136207221,0,14,32,207,2,0,0,526,34,8,0.4924436557,0,0,32.1,46.1,9,0.1,0.2019969278,0.02915951973,0.3115975422,0.09236947791,0.1333333333,0.06956521739,0.07692307692,0.1128514056,0.100562249,0.646875,0.06181779172
25414,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.539328973,0,16,30,324,2,0,0,584,87,9,15.35011909,0,0,44.3,60.3,15,0.0487012987,0.1208609272,0.03824175824,0.1697406898,0.06742976067,0.05405405405,0.03964757709,0.04166666667,0.06074190736,0.06475461934,0.525974026,0.0368987884
25414,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,114,0,0,0,417,21,7,8.176574082,0,0,11.4,18.4,10,0.05023923445,0.1311320755,0.0137704918,0.1802645121,0.0358265242,0,0.0421686747,0.03825136612,0.0179132621,0.02866121936,0.2727272727,0.01756093836
25415,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,5,12,1,1.063907224,0,0,1.7,2.7,1,0.04166666667,0.02427184466,0.1428571429,0.08191747573,0.09604519774,0,0.1,0.09090909091,0.04802259887,0.07683615819,0.7083333333,0.03689532659
25415,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,2,12,1,1.001193984,0,0,1.4,2.4,1,0.02941176471,0.008510638298,0.06593406593,0.0509261577,0.04516129032,0,0.06666666667,0.05882352941,0.02258064516,0.03612903226,0.4117647059,0.02588996764
25415,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,10,5,0,1.04862846,0,0,0.5,0.5,1,0.0303030303,0.04566210046,0.02487562189,0.008924865089,0.01506024096,0,0,0,0.007530120482,0.01204819277,0.1515151515,0.005383290267
25417,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,259,1,0,0,400,89,14,5.733063622,0,0,31.9,52.9,7,0.1439114391,0.1619433198,0.0937829294,0.3454218145,0.1101190476,0.07692307692,0.1196581197,0.1153846154,0.09352106227,0.1034798535,0.9557195572,0.07378169544
25418,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,70,404,5,2,1,609,157,22,6.468141399,0,0,68.4,109.4,16,0.1502145923,0.1458333333,0.1059379217,0.3419885551,0.1189284663,0.2173913043,0.1349693252,0.1451612903,0.1681598853,0.1386210339,0.8669527897,0.09405251122
25418,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,89,540,5,1,1,953,199,27,8.426200329,1,0,84,129,16,0.1714836224,0.1944104447,0.1018423746,0.4127537893,0.1320616288,0.2380952381,0.1542857143,0.1632653061,0.1850784334,0.1532683506,1.040462428,0.08840097035
25418,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,104,843,5,0,0,925,244,42,41.71893643,0,0,114.3,183.3,16,0.212244898,0.2027619465,0.1397479954,0.4805769042,0.2146676853,0.2631578947,0.2456140351,0.2473684211,0.23891279,0.2243657272,1.720408163,0.1387921374
25418,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,111,816,6,0,0,983,328,44,35.41980069,0,0,117.6,190.6,16,0.2346723044,0.2319490326,0.2033477991,0.5375676827,0.2414915656,0.25,0.2603550296,0.2590673575,0.2457457828,0.2431932524,1.725158562,0.1513106711
25418,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,123,1008,6,1,0,1079,338,57,43.09019863,0,0,136.8,220.8,16,0.2256880734,0.2027814321,0.2368605466,0.5007572557,0.263322884,0.2608695652,0.2864321608,0.2837837838,0.2620962246,0.2628322203,1.849541284,0.1667018996
25418,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,124,1104,7,1,1,1292,344,52,43.40384053,0,0,150.4,227.4,16,0.24750499,0.2494208494,0.2302543507,0.5707941646,0.2850503486,0.2,0.2639593909,0.2543103448,0.2425251743,0.2680402789,2.203592814,0.1519626843
25418,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,129,1073,3,0,0,1406,352,54,24.63253763,1,0,127.3,207.3,16,0.2291296625,0.2461915601,0.239292998,0.5406477419,0.2708228168,0.1428571429,0.2783505155,0.2651162791,0.2068399798,0.245229682,1.905861456,0.1589626403
25418,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,191,1,0,0,401,48,13,8.161254773,0,0,25.1,42.1,7,0.1890547264,0.2154755508,0.08971962617,0.4559625302,0.1485225505,0.125,0.1884057971,0.1818181818,0.1367612753,0.1438180404,0.9502487562,0.08509520152
25418,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,291,4,0,0,337,84,18,21.80334658,0,0,53.1,80.1,9,0.127090301,0.1540219378,0.07304347826,0.3138530018,0.1270742358,0.2352941176,0.15,0.1605839416,0.1811841767,0.1487182122,0.9732441472,0.091261251
25418,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,82,597,2,0,0,738,201,34,10.21905005,0,0,71.7,123.7,14,0.1490909091,0.1577597264,0.1227106227,0.3498441447,0.1675084175,0.1333333333,0.175257732,0.1722488038,0.1504208754,0.1606734007,1.085454545,0.1041807034
25418,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,239,1,0,0,289,49,16,2.127376332,0,0,29.9,53.9,11,0.09390862944,0.08217230594,0.03587115666,0.2066007889,0.07443164123,0.03225806452,0.101910828,0.09042553191,0.05334485287,0.06599692589,0.6065989848,0.04460665045
25419,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,67,0,0,0,94,16,3,0.7129678689,0,0,6.7,11.7,2,0.08823529412,0.1194409149,0.05594405594,0.2279056731,0.09557774608,0,0.08571428571,0.075,0.04778887304,0.07646219686,0.6568627451,0.05148741419
25419,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,2.805693052,0,0,0,0,2,0.04545454545,0.02557544757,0,0.08864217624,0,0,0,0,0,0,0,0
25423,2010,REG,115,189,1197,7,7,15,99,5,2,1572,570,58,14.28275582,0,0.4635784707,15,65,0,1,1,6,0.001957175747,0,0,0,0,0,0,0,0,0,0,0,0,0,62.38,62.38,7,0,0,0,0,0,0,0,0,0,0,0,0.09818055905
25423,2011,REG,146,253,1955,9,8,30,219,7,2,2042,905,88,8.029222212,0,0.3783818924,17,65,0,1,1,6,0.5940135441,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7,98.7,9,0,0,0,0,0,0,0,0,0,0,0,0.1365598539
25423,2012,REG,109,183,1169,8,3,27,159,2,2,1446,478,62,21.06558301,0,0.3857056688,16,100,1,0,0,7,4.137025649,0,0,0,0,0,0,0,0,0,0,0,0,0,84.76,84.76,6,0,0,0,0,0,0,0,0,0,0,0,0.1927590285
25424,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,2.818822559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.009380863039
25424,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,2,4.549430168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.00642921435
25424,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,4.204377545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0.002231146809
25424,2014,REG,0,1,0,0,0,0,0,0,0,21,0,0,2.324485864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25425,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,92,685,5,1,0,669,273,36,14.9936272,0,0,98.5,158.5,15,0.2013129103,0.1748562467,0.1563573883,0.4418543628,0.2112893276,0.2941176471,0.2432432432,0.2484848485,0.2527034873,0.2278549915,1.498905908,0.1309830755
25425,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,233,0,0,0,356,81,10,9.72810345,0,0,23.3,48.3,13,0.1078431373,0.09580193757,0.06727574751,0.2384062559,0.08288865173,0,0.08064516129,0.07299270073,0.04144432586,0.06631092138,0.5710784314,0.05033137427
25425,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,396,3,1,1,390,128,18,15.79847944,0,0,55.6,93.6,16,0.1308641975,0.09596456693,0.1007081039,0.2730679498,0.1224489796,0.1111111111,0.1176470588,0.1166666667,0.1167800454,0.1201814059,0.9777777778,0.07060633948
25425,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,56,387,5,0,0,379,150,18,18.06905,0,0,68.7,101.7,13,0.1686746988,0.1170114233,0.1352569883,0.3466211868,0.1405228758,0.2173913043,0.140625,0.1523178808,0.1789570901,0.1558965615,1.165662651,0.09908803928
25425,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,76,0,0,0,52,29,3,2.088586163,0,0,7.6,13.6,3,0.07954545455,0.08112324493,0.07901907357,0.1842167778,0.1137724551,0,0.09090909091,0.07692307692,0.05688622754,0.09101796407,0.8636363636,0.04841235939
25426,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1.580775541,0,0,0,0,1,0.02325581395,0.008595988539,0,0.0280069301,0,0,0,0,0,0,0,0
25427,2011,REG,80,132,858,2,4,16,84,3,1,1097,402,44,22.60787297,1,0.22838014,10,43,2,0,0,3,4.756135804,0,0,0,0,0,0,0,0,0,0,0,0,0,50.62,50.62,4,0,0,0,0,0,0,0,0,0,0,0,0.1929557063
25430,2010,REG,69,119,780,4,3,6,42,3,1,844,422,39,1.740212302,0,0.1934464354,18,113,1,0,0,8,7.989855923,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,56.5,6,0,0,0,0,0,0,0,0,0,0,0,0.1143909945
25430,2014,REG,132,240,1711,7,5,11,66,1,0,2656,639,77,4.50646103,1,0.6686299847,25,63,0,0,0,5,1.327629781,0,0,0,0,0,0,0,0,0,0,0,0,0,94.74,94.74,9,0,0,0,0,0,0,0,0,0,0,0,0.1534449807
25430,2015,REG,11,25,104,0,2,2,8,0,0,319,26,6,15.15228649,0,0.05268809839,13,13,0,0,0,0,6.795368903,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,1.14,6,0,0,0,0,0,0,0,0,0,0,0,0.00193910529
25430,2016,REG,19,48,192,2,3,1,8,0,0,547,78,11,13.17432099,0,0.1139992641,3,3,0,0,0,0,3.567911375,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,9.38,5,0,0,0,0,0,0,0,0,0,0,0,0.01994556434
25430,2017,REG,79,159,894,6,5,7,40,3,0,1718,299,50,22.43247218,0,0.03691097781,9,7,0,0,0,2,1.423542678,0,0,0,0,0,0,0,0,0,0,0,0,0,50.46,50.46,5,0,0,0,0,0,0,0,0,0,0,0,0.1516317086
25431,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,280,2,0,0,734,43,14,1.436844186,0,0,40,57,6,0.2359550562,0.4607658506,0.08775510204,0.7225452647,0.2592592593,0.6666666667,0.2545454545,0.275862069,0.462962963,0.3407407407,1.573033708,0.1492928235
25431,2011,REG,1,1,55,0,0,0,0,0,0,45,10,1,4.039452996,0,0,2,3,0,1,0,0,0.7790570643,0,32,57,484,2,0,0,915,123,19,14.76746739,0,0,62.9,94.9,9,0.1906354515,0.3234358431,0.1421965318,0.5447018517,0.2347235694,0.25,0.2111111111,0.2142857143,0.2423617847,0.2377788555,1.618729097,0.145623619
25431,2012,REG,1,2,25,0,0,0,0,0,0,56,0,1,1.394191207,0,0,2,6,0,0,0,0,0.6468272107,0,50,82,748,7,0,0,1104,143,37,40.73178182,0,0,118.4,168.4,16,0.2024691358,0.2716535433,0.1125098348,0.5210265383,0.231292517,0.2592592593,0.2418300654,0.2444444444,0.2452758881,0.2368858655,1.84691358,0.1270310638
25431,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,231,3,1,1,507,20,11,1.941233026,0,0,39.1,54.1,8,0.1643192488,0.2644757433,0.02560819462,0.4580594679,0.1314741036,0.2142857143,0.141025641,0.152173913,0.1728799089,0.1480364257,1.084507042,0.08342585739
25432,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,40,0,0,0,78,4,2,4.028832356,0,0,4,6,2,0.08928571429,0.1935483871,0.02836879433,0.2887672811,0.1219512195,0,0.1176470588,0.1052631579,0.06097560976,0.09756097561,0.7142857143,0.05473453749
25438,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,75,529,3,0,0,936,107,29,20.90374632,0,0,70.9,118.9,9,0.2435064935,0.3307420495,0.1214528944,0.6298533798,0.2338638373,0.1666666667,0.2660550459,0.2519685039,0.200265252,0.2204244032,1.717532468,0.1376986149
25438,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,124,1,0,0,271,33,5,3.096554492,0,0,18.4,29.4,5,0.1183431953,0.1687422167,0.07268722467,0.3125085662,0.1080139373,0.2,0.1041666667,0.1132075472,0.1540069686,0.1264111498,0.7337278107,0.07384708128
25438,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,131,0,0,0,191,39,7,6.990406694,0,0,13.1,27.1,9,0.07836990596,0.07698508666,0.04248366013,0.1791429283,0.05903560162,0,0.06666666667,0.06140350877,0.02951780081,0.0472284813,0.4106583072,0.0374899704
25439,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,61,0,0,0,4,6.324121711,0,20,26,137,1,0,0,67,96,9,0.9374859494,0,0,25.8,45.8,11,0.06683804627,0.02037712895,0.09031044214,0.1165587726,0.05502008032,0.0625,0.07086614173,0.06993006993,0.05876004016,0.05651606426,0.35218509,0.05425897406
25439,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,85,0,0,0,5,0.008545600307,0,22,31,210,0,0,0,53,188,10,4.955837546,0,0,29.5,51.5,13,0.06888888889,0.0136071887,0.1624891962,0.1142190843,0.07035175879,0,0.07299270073,0.06451612903,0.0351758794,0.05628140704,0.4666666667,0.05043580452
25439,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,106,0,0,0,7,5.993991452,0,11,15,67,0,0,0,5,78,2,0.1332223275,0,0,17.3,28.3,12,0.03658536585,0.001487209994,0.05995388163,0.05368828079,0.02313535912,0,0.01503759398,0.01298701299,0.01156767956,0.01850828729,0.1634146341,0.02770598371
25439,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,182,0,0,0,12,1.38229737,0,29,37,179,0,0,0,77,153,9,4.814478311,0,0,36.1,65.1,16,0.0719844358,0.01633432329,0.1346830986,0.1210441123,0.0562716127,0,0.05732484076,0.05027932961,0.02813580635,0.04501729016,0.3482490272,0.05825294844
25439,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,5,10,1,1.630864545,0,0,1.5,2.5,1,0.0243902439,0.01851851852,0.1162790698,0.05140018067,0.05882352941,0,0.05555555556,0.05263157895,0.02941176471,0.04705882353,0.3658536585,0.0296912114
25447,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.445831678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25447,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,0,0.3229756552,0,0,0,1,1,0.02564102564,0.01529051988,0.05952380952,0.02622912256,0,0,0,0,0,0,0,0.01591849729
25450,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,703,3,1,0,27,17.74466958,0,43,50,342,1,0,0,19,363,18,11.93606898,0,0,128.5,171.5,16,0.09242144177,0.00379696243,0.1803278689,0.1355945927,0.0785304248,0.03225806452,0.08823529412,0.08085106383,0.05539424466,0.06927595274,0.6321626617,0.1171208086
25450,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,54,0,0,0,2,1.736500444,0,2,4,20,0,0,0,11,27,2,0.04212908336,0,0,7.4,9.4,2,0.05970149254,0.01946902655,0.1824324324,0.07397701757,0.06211180124,0,0.1052631579,0.1,0.03105590062,0.04968944099,0.2985074627,0.09712750568
25458,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,32,0,1,1,37,29,3,1.67281408,0,0,1.2,6.2,4,0.04761904762,0.03574879227,0.1043165468,0.1000276052,0.04863221884,0,0.08333333333,0.08108108108,0.02431610942,0.03890577508,0.253968254,0.02829499817
25458,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52,0,2,1,3,3.6522451,0,8,14,82,0,0,0,1,91,3,3.077552464,0,0,11.4,19.4,10,0.04081632653,0.0003239390994,0.09295199183,0.06096533852,0.03778801843,0,0.02884615385,0.02586206897,0.01889400922,0.03023041475,0.2390670554,0.02405753968
25460,2010,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,1,0.05164985894,0,51,78,562,3,1,0,648,231,31,18.13477582,1,0,76.9,127.9,15,0.1444444444,0.1564461613,0.1219640971,0.3418235957,0.1346430283,0.125,0.1455399061,0.1434599156,0.1298215141,0.1327144226,1.040740741,0.08753319281
25460,2011,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,1,1.181480603,0,31,65,512,2,0,0,930,140,23,2.539088472,0,1,70.9,101.9,16,0.1391862955,0.2438384898,0.07986309184,0.4038502351,0.1385281385,0.1,0.1306818182,0.1275510204,0.1192640693,0.1308225108,1.096359743,0.07694979762
25460,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0.4175912242,0,30,55,406,1,0,0,786,83,16,15.37372958,0,3,65.2,95.2,16,0.09821428571,0.1429610768,0.05110837438,0.26169029,0.1016016016,0.04545454545,0.08791208791,0.08333333333,0.07352807353,0.09037219037,0.725,0.06811969604
25460,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.552592592,0,37,67,455,2,0,0,1006,111,21,5.842693926,0,1,63.5,100.5,12,0.1395833333,0.2309988519,0.08434650456,0.3941740815,0.1560356653,0.125,0.1458333333,0.14375,0.1405178326,0.1498285322,0.9479166667,0.1063559591
