Name,Position,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa
Adam Humphries,WR,32009,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,41,62,383.0,0,0.0,0.0,419.0,150.0,23.0,-6.25826899843443,0,16.9119593279707,1.98954533820925,1.79441766257237,4.24041037111454,0.0,17,0.112727272727273,0.101748421563866,0.0790305584826133,0.250489646342002,0.102242391884677,0.0,0.12707182320442,0.113861386138614,0.0511211959423385,0.0817939135077416,0.696363636363636
Breshad Perriman,WR,32054,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,-3.0,0,0.0,0.0,0.0,-0.7378263422288,0,11,18,167.0,1,0.0,0.0,169.0,102.0,5.0,7.0008826477049,0,7.4580732609992,0.406527399898077,0.489025835495186,0.952109184693746,0.0,5,0.0769230769230769,0.0919477693144723,0.125,0.188942830836193,0.0935574229691877,0.0714285714285714,0.0568181818181818,0.0588235294117647,0.0824929971988796,0.0891316526610644,0.713675213675214
Tevin Coleman,RB,32058,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,84,356.0,0,0.0,0.0,19.0,-5.87963856130955,0,11,16,49.0,0,0.0,0.0,-18.0,83.0,2.0,-2.32467770623043,0,-8.25595238095238,0.526666934089893,-0.0188489504386843,0.77680613582776,0.0,11,0.0457142857142857,-0.00673400673400673,0.076427255985267,0.0631842231842232,0.0215289982425308,0.0,0.0198019801980198,0.0178571428571429,0.0107644991212654,0.0172231985940246,0.14
Blake Bell,TE,32062,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,4,10.0,0,0.0,0.0,4.0,3.28366534638917,0,9,13,87.0,0,0.0,0.0,31.0,67.0,4.0,1.2283455611323,0,8.12564102564103,0.357277808987559,0.10245277412056,0.607633655365731,0.0,11,0.0288888888888889,0.00899332753118654,0.036672140120416,0.0505279953582826,0.0266707541385653,0.0,0.0227272727272727,0.0198019801980198,0.0133353770692826,0.0213366033108522,0.193333333333333
Mike Davis,RB,32063,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,138,503.0,3,2.0,1.0,21.0,-18.3133482977573,0,44,58,259.0,1,2.0,2.0,-52.0,306.0,12.0,-23.6277326012797,0,5.66926619132501,1.79547335877981,-0.239434142299216,2.52560613856026,0.0,17,0.101221640488656,-0.012554321583776,0.176674364896074,0.141789003465964,0.0649611236518686,0.05,0.0612244897959184,0.0601851851851852,0.0574805618259343,0.0619688989214949,0.452006980802792
Daniel Brown,TE,32098,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,29.0,0,0.0,0.0,7.0,22.0,1.0,1.33121470594779,0,4.14285714285714,0.0666666666666667,0.033175355450237,0.123222748815166,0.0,1,0.0606060606060606,0.029535864978903,0.148648648648649,0.114537782892213,0.123931623931624,0.0,0.0714285714285714,0.0666666666666667,0.061965811965812,0.0991452991452992,0.878787878787879
Ameer Abdullah,RB,32104,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,51,166.0,0,0.0,0.0,8.0,-10.994161704571,0,38,53,289.0,1,0.0,0.0,43.0,294.0,13.0,-6.71509952953682,0,-11.8297306614954,1.59437962048988,0.0712776033505263,2.44146375308019,0.0,15,0.100378787878788,0.0121606334841629,0.185840707964602,0.160296688605512,0.0885959534028204,0.0588235294117647,0.0828025477707006,0.0804597701149425,0.0737097414072925,0.0826414686046092,0.547348484848485
Chris Conley,WR,32128,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,3.0,0,0.0,0.0,1.0,0.4300111241173,0,22,37,323.0,2,1.0,1.0,340.0,126.0,15.0,10.7344729667375,0,10.8043701765887,1.27426655872308,1.84284101454895,3.20138854826889,0.0,14,0.0813186813186813,0.104551045510455,0.0850202429149798,0.205618858386386,0.106389986824769,0.125,0.108695652173913,0.11038961038961,0.115694993412385,0.110111989459816,0.70989010989011
C.J. Uzomah,TE,32134,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,49,63,493.0,5,0.0,0.0,274.0,300.0,24.0,19.4237881508718,0,27.3984804165811,1.93643111388722,0.990330529186776,3.59787804126158,0.0,16,0.119771863117871,0.0647601039943276,0.130039011703511,0.231465877872268,0.105567451820128,0.142857142857143,0.117647058823529,0.121338912133891,0.124212297338636,0.113025390027531,0.937262357414449
Jesse James,TE,32135,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,8,62.0,1,0.0,0.0,54.0,18.0,3.0,2.05514990770719,0,4.55913978494624,0.265215361989556,0.204206869098173,0.540767851353054,0.0,4,0.0597014925373134,0.0489130434782609,0.046875,0.128682673588579,0.0730270906949352,0.333333333333333,0.0612244897959184,0.0769230769230769,0.203180212014134,0.125088339222615,0.462686567164179
Geoff Swaim,TE,32141,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,40,210.0,3,0.0,0.0,146.0,139.0,12.0,9.25205968681257,0,24.9364508251605,1.45462061747776,0.779307548355894,2.72744621006577,0.0,16,0.082815734989648,0.0408734602463606,0.0842424242424242,0.156922370681561,0.0613676212741087,0.142857142857143,0.0685714285714286,0.076530612244898,0.102112382065626,0.0776655255907155,0.434782608695652
Melvin Gordon,RB,32144,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,203,918.0,8,3.0,3.0,48.0,-18.8745549496671,0,28,38,213.0,2,0.0,0.0,12.0,186.0,9.0,-2.61755253146119,0,0.505128205128205,1.26549505454237,0.040614553243509,1.92667276908401,0.0,16,0.0758483033932136,0.00279524807826695,0.119078104993598,0.116008653552434,0.0591831064184496,0.105263157894737,0.0532544378698225,0.0585106382978723,0.0822231321565932,0.068399116713707,0.425149700598802
Trevor Siemian,QB,32156,2021,REG,108,188,1154.0,11,3.0,9.0,64.0,3,1,1334.0,502.0,61.0,-6.7043056882345,0,5.16467317454788,9,20.0,1,0.0,0.0,2.0,-3.77158512477763,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrell Williams,WR,32160,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,14.0,0,0.0,0.0,13.0,8.0,1.0,0.799472911819818,0,1.07692307692308,0.0535714285714286,0.0372492836676218,0.106431641424478,0.0,1,0.0526315789473684,0.037037037037037,0.0421052631578947,0.108576998050682,0.0414201183431953,0.0,0.0526315789473684,0.0454545454545455,0.0207100591715976,0.0331360946745562,0.245614035087719
David Johnson,RB,32187,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,67,228.0,0,1.0,1.0,7.0,-21.6784528842545,0,32,42,225.0,1,0.0,0.0,87.0,191.0,11.0,-8.56870917309845,0,10.5680735930736,1.4602269983406,0.291026174532882,2.39405881968392,0.0,13,0.102189781021898,0.0273069679849341,0.154281098546042,0.175130245920794,0.0807030129124821,0.0588235294117647,0.0916666666666667,0.0875912408759124,0.0697632711621234,0.0763271162123386,0.547445255474453
Ty Montgomery,RB,32200,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,15,44.0,0,0.0,0.0,2.0,-6.02045034448383,0,16,26,95.0,0,0.0,0.0,46.0,87.0,5.0,-4.36532728324103,0,1.99023923444976,0.889084749202724,0.241751416052714,1.50285311504099,0.0,11,0.0790273556231003,0.019158683881716,0.0779569892473118,0.133867980540023,0.0427158273381295,0.0,0.0490196078431373,0.0416666666666667,0.0213579136690647,0.0341726618705036,0.288753799392097
Phillip Dorsett,WR,32208,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,-0.528008469147608,0,7,14,110.0,0,0.0,0.0,210.0,27.0,3.0,-0.90202973821239,0,1.88438438438438,0.448230286738351,0.910576077562857,1.30974868440153,0.0,5,0.0813953488372093,0.196998123827392,0.0399408284023669,0.279691522317728,0.0900163666121113,0.0,0.0526315789473684,0.046875,0.0450081833060556,0.072013093289689,0.63953488372093
Tyler Lockett,WR,32211,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,9.0,0,0.0,0.0,0.0,-0.155222098401282,0,73,107,1175.0,8,0.0,0.0,1562.0,277.0,41.0,52.5691462435526,1,14.9014200852788,3.88130829495431,5.97199883283984,10.0023616254193,0.0,16,0.230603448275862,0.371021377672209,0.166666666666667,0.64272227455156,0.321125990707844,0.266666666666667,0.257861635220126,0.259259259259259,0.293896328687255,0.310234125899608,2.5323275862069
Tyler Kroft,TE,32214,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,25,173.0,1,0.0,0.0,144.0,74.0,9.0,5.4017754854514,0,7.09441479573058,0.874920474876247,0.669328604494896,1.7809107354608,0.0,9,0.0816993464052288,0.0645161290322581,0.0752797558494405,0.17416192283365,0.0816808309726157,0.0769230769230769,0.087378640776699,0.0862068965517241,0.0793019539478463,0.0807292801627079,0.565359477124183
Sean Mannion,QB,32245,2021,REG,22,36,189.0,1,0.0,2.0,15.0,0,0,233.0,94.0,8.0,-10.9115954580929,0,0.811158798283262,2,14.0,0,0.0,0.0,2.0,2.50176163506694,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duke Johnson,RB,32257,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,71,330.0,3,0.0,0.0,18.0,-1.47177171659072,0,4,5,41.0,0,0.0,0.0,-8.0,51.0,3.0,1.96116114751203,0,-0.3,0.165027954501639,-0.0602659961622444,0.205355734438887,0.0,5,0.0337837837837838,-0.00706090026478376,0.111597374179431,0.0450269554638487,0.0417940876656473,0.0,0.0588235294117647,0.0526315789473684,0.0208970438328237,0.0334352701325178,0.277027027027027
Marcus Mariota,QB,32268,2021,REG,1,2,4.0,0,0.0,0.0,0.0,0,0,31.0,8.0,0.0,-0.720428425469436,0,0.0,13,87.0,1,1.0,0.0,6.0,7.2433208815637,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,WR,32355,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,9.0,0,0.0,0.0,0.0,0.751375535386615,0,30,43,301.0,1,0.0,0.0,323.0,103.0,12.0,2.82184276543971,0,14.4494021006316,1.31439345396278,1.22023839975589,2.82575706077329,0.0,16,0.0848126232741617,0.0850447604002106,0.0627666057282145,0.195254743231411,0.0867435158501441,0.0476190476190476,0.0662983425414365,0.0643564356435644,0.0671812817345959,0.0789186222039248,0.593688362919132
Sterling Shepard,WR,32385,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,-9.0,0,0.0,0.0,0.0,-1.43972287885845,0,36,53,366.0,1,0.0,0.0,404.0,111.0,19.0,1.81747755290001,0,6.46082989158235,1.43631588999236,1.37776325666852,3.11890811465651,0.0,7,0.203065134099617,0.202202202202202,0.165671641791045,0.466359462911187,0.223579718998167,0.166666666666667,0.243589743589744,0.238095238095238,0.195123192832417,0.212197108531867,1.40229885057471
Austin Hooper,TE,32392,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,38,61,345.0,3,0.0,0.0,328.0,185.0,18.0,18.9685033067442,1,27.8391867911319,2.07413246776181,1.29598526679985,4.01838838840261,0.0,15,0.130901287553648,0.0828492043445314,0.116719242902208,0.262631294806097,0.104672330097087,0.166666666666667,0.1125,0.117977528089888,0.135669498381877,0.117071197411003,0.740343347639485
Nick Vannett,TE,32394,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,15,133.0,1,0.0,0.0,83.0,92.0,7.0,6.71677217731671,0,7.57647058823529,0.585801141241226,0.507443652462153,1.23391226858535,0.0,7,0.0738916256157636,0.0620792819745699,0.13391557496361,0.160500864003301,0.103663289166017,0.111111111111111,0.125,0.123076923076923,0.107387200138564,0.105152853555036,0.655172413793103
Chris Moore,WR,32398,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,21,22,227.0,2,0.0,0.0,90.0,150.0,6.0,7.92604096379364,0,16.088005050505,0.708626307267612,0.298042282652672,1.27156905875829,0.0,8,0.0830188679245283,0.0434572670207629,0.171037628278221,0.159294115503403,0.117922077922078,0.166666666666667,0.072289156626506,0.0842105263157895,0.142294372294372,0.127670995670996,0.856603773584906
Alex Collins,RB,32426,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,108,411.0,2,0.0,0.0,22.0,-12.090981805406,0,9,10,87.0,0,1.0,1.0,2.0,96.0,3.0,-1.43144154545735,0,15.4,0.363836874076687,0.0120086463886379,0.554161363587077,0.0,11,0.031055900621118,0.000676132521974307,0.0834782608695652,0.0471247569492565,0.0345375148868599,0.0,0.029126213592233,0.0254237288135593,0.0172687574434299,0.0276300119094879,0.270186335403727
Brandon Allen,QB,32434,2021,REG,17,34,149.0,2,0.0,4.0,33.0,1,0,174.0,120.0,5.0,-10.6450854696045,0,2.32926829268293,7,-1.0,0,0.0,0.0,1.0,-6.82555352622876,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Washington,RB,32450,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,4,16.0,0,0.0,0.0,0.0,-0.221869002562016,0,2,2,12.0,0,0.0,0.0,2.0,10.0,0.0,-0.0143035751243588,0,3.0,0.0662393162393162,0.0103626943005181,0.106612860369337,0.0,3,0.0196078431372549,0.00250312891113892,0.0325732899022801,0.0314142678347935,0.0158311345646438,0.0,0.0,0.0,0.0079155672823219,0.012664907651715,0.117647058823529
Kalif Raymond,WR,32464,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,4,28.0,0,0.0,0.0,2.0,1.41380493855104,0,48,71,576.0,4,0.0,0.0,725.0,262.0,27.0,17.0472832758532,0,14.3488619833648,2.24147409492645,3.8040867120076,6.02507184079499,0.0,16,0.127697841726619,0.205382436260623,0.132927447995941,0.355852711598427,0.159028161236886,0.19047619047619,0.149171270718232,0.153465346534653,0.174752175856538,0.165317767084747,1.03597122302158
Matthias Farley,S,32496,2021,REG,1,1,6.0,0,0.0,0.0,0.0,0,0,4.0,2.0,1.0,3.06227189977653,0,1.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Erickson,WR,32543,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,55.0,0,0.0,0.0,33.0,30.0,2.0,1.91760590166086,0,6.55844155844156,0.111457934413673,0.101448843517477,0.238201092082744,0.0,4,0.0264900662251656,0.0236051502145923,0.0769230769230769,0.0586192195094222,0.0584484590860786,0.0,0.0526315789473684,0.0512820512820513,0.0292242295430393,0.0467587672688629,0.364238410596026
J.D. McKissic,RB,32602,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,48,212.0,2,0.0,0.0,14.0,3.94742741785012,0,43,53,397.0,2,0.0,0.0,31.0,380.0,15.0,13.8795399948386,0,-29.4814102564103,1.53012505964443,0.0241794948938345,2.31211323589233,0.0,11,0.143631436314363,0.0110595790224759,0.281273131014064,0.224294817689525,0.151180502665651,0.125,0.118110236220472,0.118881118881119,0.138090251332826,0.145944402132521,1.07588075880759
Geronimo Allison,WR,32626,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,20.0,0.0,0.0,-1.21637288200834,0,0.0,0.0625,0.141843971631206,0.193040780141844,0.0,1,0.0540540540540541,0.141843971631206,0.0,0.194556258386046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Anderson,WR,32688,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,36.0,0,0.0,0.0,1.0,2.22492585459258,0,53,110,519.0,5,0.0,0.0,1156.0,158.0,27.0,-28.5943300228586,0,10.1540981821833,3.10413481553749,4.18203592135372,7.58362736825384,0.0,17,0.183639398998331,0.261242937853107,0.0866703236423478,0.484453448779982,0.145256087321578,0.357142857142857,0.155172413793103,0.170212765957447,0.251199472232218,0.187633441285834,0.86644407345576
Stephen Anderson,TE,32725,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,19,165.0,1,0.0,0.0,67.0,115.0,9.0,7.20989115905832,0,21.0818181818182,0.500965502102936,0.212602880554843,0.900270269542795,0.0,11,0.0444964871194379,0.0214881334188582,0.0728770595690748,0.0839352374142435,0.0510361892978658,0.0454545454545455,0.0552147239263804,0.0540540540540541,0.0482453673762056,0.0499198605292017,0.386416861826698
Peyton Barber,RB,32741,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,55,212.0,2,2.0,0.0,12.0,-9.86762250050215,0,10,13,67.0,0,0.0,0.0,20.0,73.0,3.0,-0.0441777537344024,0,-1.97777777777778,0.352822997416021,0.0264970804658341,0.547782452450115,0.0,9,0.0407523510971787,0.00781555295037124,0.0667886550777676,0.067380969006065,0.0281158203944608,0.0,0.0258620689655172,0.0236220472440945,0.0140579101972304,0.0224926563155686,0.210031347962382
Derrick Henry,RB,32764,2021,REG,1,1,5.0,1,0.0,0.0,0.0,0,0,5.0,0.0,1.0,1.03209029574646,0,1.0,219,937.0,10,1.0,0.0,49.0,-5.89525413301408,1,18,20,154.0,0,0.0,0.0,-3.0,160.0,7.0,9.71497040960821,0,2.68888888888889,0.615232280946567,-0.0717512034494058,0.872622579005266,0.0,8,0.0754716981132075,-0.00142382534409112,0.16895459345301,0.112068486894538,0.0765027322404372,0.0,0.0714285714285714,0.0642201834862385,0.0382513661202186,0.0612021857923497,0.581132075471698
Demarcus Robinson,WR,32775,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,41,264.0,3,0.0,0.0,427.0,62.0,13.0,9.85642905299566,0,13.4415298243708,1.04167883400275,1.46210633122386,2.58599268286084,0.0,14,0.0702054794520548,0.0970013630168105,0.0269448066058236,0.182909309591531,0.0637527167350881,0.1,0.0570175438596491,0.062015503875969,0.0818763583675441,0.0710021733880705,0.452054794520548
Tajae Sharpe,WR,32778,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,37,230.0,0,0.0,0.0,347.0,69.0,14.0,4.67666424419933,0,10.0297598663387,1.10752885107724,1.62825124892886,2.80106915086606,0.0,14,0.0753564154786151,0.0968462182528607,0.0477508650519031,0.190511597820211,0.0674289064790384,0.0,0.0828402366863905,0.074468085106383,0.0337144532395192,0.0539431251832307,0.468431771894094
Jordan Howard,RB,32780,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,86,406.0,3,0.0,0.0,24.0,-0.571893505462789,0,2,5,19.0,0,0.0,0.0,9.0,14.0,2.0,-0.827064380398951,0,-19.0,0.182857142857143,0.033486414083429,0.297726204144115,0.0,7,0.031055900621118,0.00596421471172962,0.0270793036750484,0.0513552227010607,0.0145038167938931,0.0,0.0333333333333333,0.0303030303030303,0.00725190839694656,0.0116030534351145,0.118012422360248
Wendell Smallwood,RB,32782,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,5,25.0,0,0.0,0.0,2.0,0.765405635931529,0,4,5,22.0,0,0.0,0.0,3.0,14.0,0.0,-1.47583956969902,0,-1.33333333333333,0.154901960784314,0.0114102873702004,0.240340142335611,0.0,2,0.0757575757575758,0.00783289817232376,0.0645161290322581,0.119902682174223,0.0496613995485327,0.0,0.0,0.0,0.0248306997742664,0.0397291196388262,0.333333333333333
DeAndre Houston-Carson,S,32790,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakeem Grant,WR,32791,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,5,33.0,0,0.0,0.0,2.0,0.943557511724066,0,11,17,132.0,2,1.0,1.0,80.0,103.0,7.0,2.44266299367882,0,6.86355311355311,0.464303995553996,0.320569499596873,0.920854643048804,1.0,7,0.0653846153846154,0.0403225806451613,0.133247089262613,0.130334987593052,0.0769230769230769,0.2,0.0864197530864197,0.0989010989010989,0.138461538461538,0.101538461538462,0.507692307692308
Clayton Fejedelem,S,32807,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,1.0,1.0,0.0,-3.50586333242245,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijhaa Penny,RB,32813,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,24,99.0,1,0.0,0.0,9.0,-0.544192561386028,1,9,13,30.0,1,0.0,0.0,-4.0,36.0,4.0,-4.11426882405067,0,-16.5,0.404497992840891,-0.0683312012895233,0.55891514835867,0.0,11,0.0330788804071247,-0.00138792505204719,0.0349854227405248,0.0485079805690493,0.0130434782608696,0.0909090909090909,0.0357142857142857,0.040650406504065,0.0519762845849802,0.0286166007905138,0.0763358778625954
Tommylee Lewis,WR,32881,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,7.0,0,0.0,0.0,6.0,11.0,1.0,0.253530551446602,0,1.16666666666667,0.0769230769230769,0.0304568527918782,0.13670441233893,0.0,1,0.0769230769230769,0.0304568527918782,0.1,0.139750097618118,0.0353535353535354,0.0,0.1,0.0909090909090909,0.0176767676767677,0.0282828282828283,0.269230769230769
Derek Watt,RB,32897,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0.0,1.0,2.14324945467524,0,3,3,15.0,0,0.0,0.0,-1.0,16.0,0.0,0.466171666164882,0,-3.0,0.074686579612688,-0.00680272108843537,0.107267964657127,0.0,4,0.016304347826087,-0.000927643784786642,0.0333333333333333,0.0237144067113011,0.0168918918918919,0.0,0.0,0.0,0.00844594594594595,0.0135135135135135,0.0815217391304348
C.J. Ham,RB,32918,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,34.0,0,0.0,0.0,3.0,0.11409412935609,0,17,18,125.0,0,0.0,0.0,67.0,61.0,6.0,0.285948918841314,0,22.4121428571429,0.547059666516096,0.248923844889475,0.994836191196777,0.0,15,0.033271719038817,0.0156031672100605,0.0351787773933103,0.0623901123262739,0.031328320802005,0.0,0.0326086956521739,0.028169014084507,0.0156641604010025,0.025062656641604,0.231053604436229
Riley Dixon,PN,32943,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,-2.85103766736574,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carson Wentz,QB,32950,2021,REG,322,516,3563.0,27,7.0,32.0,227.0,4,4,3943.0,1650.0,165.0,12.8467300000473,2,16.1725176364894,57,215.0,1,4.0,1.0,21.0,8.80490185829222,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laquon Treadwell,WR,32951,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,51,434.0,1,0.0,0.0,613.0,122.0,22.0,23.1703097716719,0,8.09180471976138,1.56164341149097,2.47752415797872,4.07673202782157,0.0,12,0.125,0.184749849306811,0.115969581749049,0.335299879445449,0.180232558139535,0.166666666666667,0.186440677966102,0.185483870967742,0.173449612403101,0.177519379844961,1.06372549019608
